,Date,Country,Dead,Source,More_Info
3876,24-Sep-1961,CROATIA,Y,"The Mid-Ocean News, 9/28/1961; H.D. Baldridge, p.15; A. De Maddalena & C. Moore, GSAF;; Anon. (1961), Giudici & Fino (1989), Fergusson (1996)",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.09.24.b-Plana.pdf
3877,24-Sep-1961,TANZANIA,N,Mombasa Times 9/25/1961,http://sharkattackfile.net/spreadsheets/pdf_directory/1961.09.24.a-YusefMohamed.pdf
3878,23-Sep-1961,MID ATLANTIC OCEAN,N,"E.L.de Wilton; V.M. Coppleson (1962), p.246; H.D. Baldridge, p.102",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.09.23-Imhof.pdf
3879,07-Sep-1961,PERSIAN GULF,N,"Underseas, Ltd (London)",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.09.07-Padden.pdf
3880,Reported 06-Sep-1961,ITALY,N,"C. Moore, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.09.06.R-Chioggia.pdf
3882,20-Aug-1961,USA,N,"L.A. Times, 8/21/1961; D. Miller & R. Collier; R. Collier, p.33; V.M. Coppleson (1962), p.249; H.D. Baldridge, p.72",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.08.20-Vogensen_Collier.pdf
3883,16-Aug-1961,USA,N,C.O. Adams,http://sharkattackfile.net/spreadsheets/pdf_directory/1961.08.16-Bailey.pdf
3884,04-Aug-1961,BERMUDA,N,"R. McAllister; H.D. Baldridge, p.134",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.08.04-Sato.pdf
3885,02-Aug-1961,USA,N,"K. Kato; V.M. Coppleson (1962), p.246",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.08.02-Kato.pdf
3886,01-Aug-1961,PAPUA NEW GUINEA,N,"A.M. Rapson, p.147",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.08.01-Vanimo.pdf
3887,29-Jul-1961,USA,N,B. Junker,http://sharkattackfile.net/spreadsheets/pdf_directory/1961.07.29-Junker.pdf
3888,16-Jul-1961,TURKEY,N,"C. Moore, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.07.16-Turkey.pdf
3889,07-Jul-1961,AUSTRALIA,N,"Brisbane Courier-Mail, 7/10/1961; SAF Case #894",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.07.07.b-boat-Fulham.pdf
3890,Jul-1961,ITALY,N,"M. Gregor; H.D. Baldridge, p.135; A. De Maddalena; Ellis (1973), Fergusson (1996), Mojetta et al. (1997)",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.07.00.b-Gregor.pdf
3891,Jul-1961,PANAMA,Y,"J. Hardie, D. DeSylva",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.07.00.a-youngboy.pdf
3892,24-Jun-1961,USA,Y,"D. McGee, J. Quillian, W. M. Stephens; V.M. Coppleson (1962), p.249; H.D. Baldridge, p.183",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.06.24-Dandridge.pdf
3893,18-Jun-1961,USA,N,"News Tribune, 6/20/1961",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.06.18-Hawkins.pdf
3894,Reported 06-Jun-1961,USA,N,"Florida Times-Union, 6/6/1961 ",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.06.06.R-W.E.-Davidson.pdf
3895,02-Jun-1961,NEW BRITAIN,N,"A.M. Rapson, p.150",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.06.02-Rabaul.pdf
3896,01-Jun-1961,PAPUA NEW GUINEA,N,"J. McDonough; A. M. Rapson, p.147; Papua and New Guinea Agricultural Journal;",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.06.01-Marik-Pokas.pdf
3897,21-May-1961,USA,N,"D. Miller & R. Collier; R. Collier, pp.32-33 ",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.05.21-Orr_Collier.pdf
3898,17-May-1961,NEW BRITAIN,N,"A.M. Rapson, p. 150]",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.05.17-Kokopo.pdf
3899,15-May-1961,USA,N,"G.L. Morris; Post Herald (Birmingham, Alabama) 5/18/1961; V.M. Coppleson (1962), p.249",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.05.15-Morris.pdf
3900,07-May-1961,AUSTRALIA,N,"The West Australian (Perth), 5/8/1961 ",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.05.07-Arbuckle.pdf
3902,25-Apr-1961,AUSTRALIA,N,"Kempsey Macleay Argus (N.S.W.), 4/27/1961",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.04.25-Davy-Pierpoint.pdf
3903,21-Apr-1961,MOZAMBIQUE,N,"D. Davies, pp.125-126; M. Levine,GSAF; Star, 4/23/1961",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.04.21-Dewar.pdf
3904,17-Apr-1961,SOUTH AFRICA,N,"G. Ross, M. Levine, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.04.17-Harvey.pdf
3905,16-Apr-1961,USA,N,"W. M. Stephens; H.D. Baldridge, p.166; Clark, p.102 ",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.04.16.b-Ericson.pdf
3906,16-Apr-1961,AUSTRALIA,N,"Sydney Morning Herald, 4/17/1961; G. P. Whitley; Perth Daily News, 4/19/1961;  V.M. Coppleson (1962), p.252; H.D. Baldridge, p.165",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.04.16.a-Spooner.pdf
3907,14-Apr-1961,AUSTRALIA,N,"G. P. Whiltley citing Sydney Morning Herald, 4/15/1961 & 4/17/1961",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.04.14-Davis.pdf
3908,09-Apr-1961,MOZAMBIQUE,Y,"D. Davies, p.125; Star, 4/14/1961",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.04.09-Zimila.pdf
3909,08-Apr-1961,PERSIAN GULF,Y,"V.M. Coppleson (1962), p.260",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.04.08-DaraDisaster.pdf
3910,03-Apr-1961,AUSTRALIA,N,"Sydney Morning Herald, 4/4/1961 ; Launceston Examiner; H.D. Baldridge, pp.133-134",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.04.03-Prosch.pdf
3911,Apr-1961,AUSTRALIA,N,"Perth Daily News, 4/19/1961",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.04.00-Greaves.pdf
3912,30-Mar-1961,AUSTRALIA,N,"G.P. Whitley citing Sydney Morning Herald, 4/1/1961; V.M. Coppleson (1962), p.252 ",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.03.30-Buttery.pdf
3913,18-Mar-1961,AUSTRALIA,N,"Sun Herald (Sydney) 3/19/1961; Sydney Morning Herald, 3/20/1961; V.M. Coppleson (1962), p.246",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.03.18-Smith.pdf
3914,14-Mar-1961,AUSTRALIA,N,"Sydney Daily Telegraph, no date; L. Schultz & M. Malin, p.548",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.03.14-O'Neill.pdf
3915,12-Mar-1961,AUSTRALIA,N,"V.M. Coppleson (1962), pp.182 & 252; H. Edwards, pp.61-63; H.D. Baldridge, p.56; J. West, ASAF",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.03.12-Rodger.pdf
3916,09-Mar-1961,NORTH PACIFIC OCEAN,N,"J.K. Stewart; Albert Tester; V.M. Coppleson (1962), p.254; H.D. Baldridge, p.207",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.03.09-Stewart.pdf
3917,07-Mar-1961,SOUTH AFRICA,N,"GSAF; D. Davies, pp.112-113",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.03.07-Rickert.pdf
3918,Mar-1961,FIJI,N,A. Bailey,http://sharkattackfile.net/spreadsheets/pdf_directory/1961.03.00-Bailey.pdf
3919,17-Feb-1961,USA,N,"The Bee, 2/18/1961",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.02.17.b-Peterson.pdf
3920,17-Feb-1961,AUSTRALIA,N,"Morning Peninsular Post (Victoria, Australia), 2/22/1961; V.M. Coppleson (1962), p.246",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.02.17.a-Fox.pdf
3921,16-Feb-1961,JAMAICA,Y,"E. C. Raney; V.M. Coppleson (1962), p.247 ",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.02.16-BritishSailor.pdf
3922,12-Feb-1961,SOUTH AFRICA,N,"C.D. Benzoin, M. Levine, GSAF; J. D'Aubrey, ORI",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.02.12-Benzoin.pdf
3923,01-Feb-1961,SOUTH AFRICA,Y,"D. Davies & J. D'Aubrey;  D. Davies, pp.122-124; M. Levine, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.02.01.b-Zimmerman.pdf
3924,01-Feb-1961,AUSTRALIA,N,"H.D. Baldridge, p.134",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.02.01.a-McWhinney.pdf
3926,25-Jan-1961,SOUTH AFRICA,N,"Cape Times, 1/27/1961; SAF Case #945",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.01.25-Groenwald-boat.pdf
3927,22-Jan-1961,SOUTH AFRICA,N,"M. Murphy, M. Levine, GSAF; A.C. Copley; G. D. Campbell;  D. Davies, pp.111-112",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.01.22-Murphy.pdf
3928,15-Jan-1961,AUSTRALIA,N,"Mackay Daily Mercury (Queensland), 1/16/196; H.D. Baldridge, p.134",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.01.15-Webb.pdf
3929,06-Jan-1961,SOUTH AFRICA,N,"GSAF;  D. Davies & J. D'Aubrey; D. Davies, pp.109-111",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.01.06.c-Land.pdf
3930,06-Jan-1961,ATLANTIC OCEAN,Y,"C.R. Wolf, M.D.",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.01.06.b-PacificSeafarer.pdf
3931,06-Jan-1961,AUSTRALIA,N,"Darwin Northern Territory News, 1/10/1961",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.01.06.a-Hopkins.pdf
3932,05-Jan-1961,MOZAMBIQUE,N,"D. Davies, p.124-125",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.01.05-AfricanChild.pdf
3933,03-Jan-1961,SOUTH AFRICA,N,"Cape Times, 1/4/1961, M. Levine, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.01.03.b-Hendricks.pdf
3935,Reported 02-Jan-1961,AUSTRALIA,N,C. Black. GSAF,http://sharkattackfile.net/spreadsheets/pdf_directory/1961.01.02.R-SoutherlyBuster.pdf
3936,1961,AUSTRALIA,N,"Brisbane Courier Mail, 12/30/1961 ",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.00.00.e-Mackerel-fishing.pdf
3937,01-Jan-1961,COLUMBIA,N,V.M. Coppleson (1962) p.246,http://sharkattackfile.net/spreadsheets/pdf_directory/1961.01.01-Chaney.pdf
3938,1961,NEW CALEDONIA,N,SAF Case #1109,http://sharkattackfile.net/spreadsheets/pdf_directory/1961.00.00.d-NV-NewCaledonia.pdf
3939,1961,SENEGAL,Y,S.Trape,http://sharkattackfile.net/spreadsheets/pdf_directory/1961.00.00.b-Senegal.pdf
3940,1961,USA,Y,"F. Dennis, p.20",http://sharkattackfile.net/spreadsheets/pdf_directory/1961.00.00.a-aircraft.pdf
3941,27-Dec-1960,USA,Y,"L. Taylor (1993), pp.100-101",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.12.27.b-Riley.pdf
3942,27-Dec-1960,AUSTRALIA, N,"Baltimore Sun, 12/28/1960; Sydney Morning Herald 12/28/1960; V.M. Coppleson (1962), p.246; J. Green, p.35",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.12.27.a -Despo Snow-Christensen.pdf
3943,24-Dec-1960,SOUTH AFRICA,Y,"D. Davies & J. D'Aubrey; D. Davies, pp. 108-109; T. Wallett; M. Levine, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.12.24-Sithole.pdf
3944,20-Dec-1960,AUSTRALIA, N,"Sydney Morning Herald, 12/21/1960; V.M. Coppleson (1962), p.246 ",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.12.20-McDougall.pdf
3945,01-Dec-1960,AUSTRALIA,N,"Sunday Mail, 3/27/1994, p.107",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.12.01-BrisbaneRiver.pdf
3946,27-Nov-1960,AUSTRALIA, N,"Daily Mercury (Mackay), 11/28/1960 ",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.11.27-Bicknell.pdf
3948,11-Nov-1960,AUSTRALIA, N,"Courier-Mail (Queensland), 11/12/1960; L. Schultz & M. Malin, p.547 ",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.11.11-O'Connell.pdf
3949,06-Nov-1960,AUSTRALIA, N,"The West Australian (Perth), 11/7/1960;   V.M. Coppleson (1962), p.252 ",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.11.06-Morrissey.pdf
3950,Nov-1960,SOUTH AFRICA,N,"D. Davies; T. Wallett, p.27-30",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.11.00.d-GordonsBay.pdf
3951,Nov-1960,NEW GUINEA, N,"A.M. Rapson, p.147",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.11.00.c-ToroPassage.pdf
3952,Nov-1960,PAPUA NEW GUINEA,Y,"A. Bleakley; A.M. Rapson, p.150 ",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.11.00.b-Fisherman.pdf
3953,25-Oct-1960,USA,N,"US Naval Aviation Safety Center; L. Schultz & M. Malin, p.562",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.10.25-Scheer.pdf
3954,24-Oct-1960,SOUTH AFRICA,N," D. Davies, p.185; Natal Daily News, 10/25/1960; Natal Witness, 10/26/1960",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.10.24-JacobsBayfishermen.pdf
3956,Oct-1960,PAPUA NEW GUINEA, N,"A.M. Rapson, p.149",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.10.00.e-Talasea.pdf
3957,Oct-1960,RED SEA / INDIAN OCEAN,Y,"V.M. Coppleson (1962), p.260",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.10.00.d-El-Gamil.pdf
3959,Oct-1960,SOUTH AFRICA,N,T. Wallett,http://sharkattackfile.net/spreadsheets/pdf_directory/1960.10.00.b-Gordon'sBayBoat.pdf
3961,24-Sep-1960,USA,N,"News (Lancaster, SC), 10/3/1960; H.D. Baldridge, p.142",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.09.24-Gore.pdf
3962,22-Sep-1960,PACIFIC OCEAN,N,"US Naval Aviation Safety Center; L. Schultz & M. Malin, p.562",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.09.22-R5Daircraft.pdf
3963,18-Sep-1960,AUSTRALIA,N,P.W. Gilbert,http://sharkattackfile.net/spreadsheets/pdf_directory/1960.09.18-Dinghy.pdf
3966,30-Aug-1960,USA,N,"R. Chung; Dr. Godfrey; V.M. Coppleson (1962), p.249;   R. Skocik, p.172",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.08.30-Chung.pdf
3967,29-Aug-1960,SENEGAL,Y,"The Daily Telegram (Colombus, 8/30/1960, p.3",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.08.29-Senegal.pdf
3969,24-Aug-1960,USA,N,M. McMahon,http://sharkattackfile.net/spreadsheets/pdf_directory/1960.08.24-Trudeau.pdf
3970,Reported 22-Aug-1960,PAPUA NEW GUINEA,N,"The Age, 8/22/1960",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.08.22.R-Milne-PNG.pdf
3971,22-Aug-1960,USA,N,"T. Helm, p.250; R. Skocik, p.172",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.08.22.a-McDonald.pdf
3972,21-Aug-1960,USA,N,"C. G. Samaha, M.D., J. Filoramo;  H. Axelrod; R. Skocik, p.172;",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.08.21-Brodeur.pdf
3974,10-Aug-1960,USA,N,D. Mayo; V. Springer,http://sharkattackfile.net/spreadsheets/pdf_directory/1960.08.10-Henn.pdf
3975,04-Aug-1960,ENGLAND,N,"Newcastle Morning Herald (NSW, Australia), 8/6/1960; Japan Times, 8/6/1960; H.D. Baldridge, p.15",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.08.04.b-Capel.pdf
3976,04-Aug-1960,USA,N,"Index (Dover, Delaware), 8/12/1960; V.M. Coppleson (1962), p.249;",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.08.04.a-Saylor.pdf
3977,Aug-1960,USA,Y,"V.M. Coppleson (1962), p.249",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.08.00-marine.pdf
3978,27-Jul-1960,PAPUA NEW GUINEA,N,"L.C. Yelland; I.S. Reid; A.M. Rapson, p.150",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.07.27-Klaso.pdf
3979,05-Jul-1960,USA,N,"V.M. Coppleson (1962), p.249",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.07.05-Hanson.pdf
3980,03-Jul-1960,USA,N,"Times (Salisbury, Maryland), 7/7/1960 ",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.07.03-Smith.pdf
3981,02-Jul-1960,PAPUA NEW GUINEA,N,"A.M. Rapson, p.150",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.07.02-Orderly.pdf
3982,29-Jun-1960,USA,N,"C. Creswell, GSAF; Florence Morning News 6/30/1960",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.06.29-Gray.pdf
3983,27-Jun-1960,NEW ZEALAND,N,"The Age, 6/28/1960; SAF Case #772",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.06.27-b-Harpooned-shark.pdf
3984,27-Jun-1960,NORTH SEA,N,"Edinburg Evening News, 7/6/1960; Dundee Evening Telegraph, 7/6/1960; H.D. Baldridge, p.14; Clark, p.209",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.06.27.a-Schapper.pdf
3985,24-Jun-1960,USA,N,W.F. Fey,http://sharkattackfile.net/spreadsheets/pdf_directory/1960.06.24-Fey.pdf
3987,05-Jun-1960,PHILIPPINES,Y,"Manila Daily Bulletin 6/6/1960; V.M. Coppleson (1962), p.254 ",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.06.05-Mendoza.pdf
3988,04-Jun-1960,USA,N,"W. L. Jones, M.D.; SAF Cases # 897 & 1476",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.06.04-Jones.pdf
3989,29-May-1960,PANAMA,N,"E. Dawkins, M.D.",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.05.29-Dawkins.pdf
3990,24-May-1960,BERMUDA,N,"L.Goiran; S. Waterman; Royal Gazette (Hamilton, Bermuda), 5/25/1960; V.M. Coppleson (1962), p.246; Randall in Sharks & Survival, p.354",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.05.24-Goiran.pdf
3991,19-May-1960,USA,N,"D. Miller & R. Collier; R. Collier, pp.31-32; V.M. Coppleson (1962), p.249; H.D. Baldridge, p.71  ",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.05.19-Theriot_Collier.pdf
3992,16-May-1960,USA,N,"Randall in Sharks and Survival, p.351  Note: Stark's boat also rammed by shark a lemon shark several years earlier",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.05.16-Starck-boat.pdf
3993,01-May-1960,PAPUA NEW GUINEA,Y,"A.M. Rapson, p.150",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.05.01-Taludig.pdf
3994,30-Apr-1960,SOUTH AFRICA,N,"M. Hely, E. Kerns, M. Levine, GSAF;  G.D. Campbell; D. Davies, pp.102-108; Tim Wallett",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.04.30-Hely.pdf
3995,24-Apr-1960,USA,N,"F.I. Gilbert; Follett, p. 192-198; D. Miller & R. Collier; R. Collier, pp.30-31; V.M. Coppleson (1962), p.255; H.D. Baldridge, p.71",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.04.24-Gilbert_Collier.pdf
3996,22-Apr-1960,AUSTRALIA,N,"L. Schultz & M. Malin, p.546",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.04.22-Nelson.pdf
3997,Reported 20-Apr-1960,SOUTH AFRICA,N,"Eastern Province Herald, 4/20/1960",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.04.20.R-Wagener.pdf
3999,12-Apr-1960,AUSTRALIA,N,"Macleay Argus (NSW), 4/14/1960; V.M. Coppleson (1962), p.245",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.04.12-Chandler.pdf
4000,10-Apr-1960,AUSTRALIA,N,"V.M. Coppleson (1962), p.252",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.04.10-Coleman.pdf
4001,03-Apr-1960,AUSTRALIA,N,"Sydney Morning Herald, 4/4/1960; H.D. Baldridge,p.133",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.04.03.b-Black.pdf
4002,03-Apr-1960,AUSTRALIA,N,"G. P. Whitley; V.M. Coppleson (1962), p.252",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.04.03.a-Morris.pdf
4003,01-Apr-1960,AUSTRALIA,N,"The News (Adelaide), 4/1/1960",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.04.01-WhitrowLaunch.pdf
4004,Apr-1960,FIJI,Y,"Wellington Evening Post, 4/29/1960",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.04.00.c-woman.pdf
4005,Apr-1960,PHILIPPINES,Y,"P. Gilbert (1961); H.D. Baldridge, p.152",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.04.00.b-Balanoba-Dona.pdf
4006,Apr-1960,SOUTH AFRICA,N,"T. Wallett, p.27",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.04.00.a-SaldanhaSkiboat.pdf
4007,31-Mar-1960,USA,N,"V.M. Coppleson (1962), p.249, erroneously lists the date as 3/31/1961; H.D. Baldridge, p.142",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.03.31-Winkler.pdf
4008,28-Mar-1960,GUAM,N,"V.M. Coppleson (1962), p.254; H.D. Baldridge, p.142",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.03.28-Metao.pdf
4009,29-Feb-1960,AUSTRALIA,N,Hobart Mercury 3/3/1960,http://sharkattackfile.net/spreadsheets/pdf_directory/1960.02.29-Robertson-Hasler.pdf
4010,27-Feb-1960,NEW ZEALAND,N,"R.D. Weeks, GSAF; Auckland Star, 2/29/1960; V.M. Coppleson (1962), pp.253-254",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.02.27.b-Ross.pdf
4012,24-Feb-1960,SENEGAL,N,J. Cadenat; Dr. T. Farah,http://sharkattackfile.net/spreadsheets/pdf_directory/1960.02.24-Souleyman.pdf
4013,19-Feb-1960,PAPUA NEW GUINEA,Y,"A.M. Rapson, p.150; V.M. Coppleson (1962), p.254",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.02.19-Tupuselei.pdf
4014,10-Feb-1960,AUSTRALIA,N,"Sydney Daily Telegraph, 2/11/1960",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.02.10-Bondi-Tiger.pdf
4015,07-Feb-1960,AUSTRALIA,N,Unidentified press clipping;. SAF Case #203,http://sharkattackfile.net/spreadsheets/pdf_directory/1960.02.07-Gillies.pdf
4017,30-Jan-1960,PAPUA NEW GUINEA,N,"A.M. Rapson, p.150; V.M. Coppleson (1962), p.248 ",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.01.30-Upad.pdf
4019,21-Jan-1960,AUSTRALIA,N,Hobart Mercury 1/22/1960,http://sharkattackfile.net/spreadsheets/pdf_directory/1960.01.21 - Smith dinghy.pdf
4020,16-Jan-1960,AUSTRALIA,Y,"T.W. Brown, pp.1 -6; H.D. Baldridge, p.196; A. Sharpe, pp76-77; H. Edwards, pp.100 & 108",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.01.16-Murray.pdf
4021,13-Jan-1960,AUSTRALIA,N,"Western Australian  Perth Daily News, 1/4/1960",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.01.13-Christmas.pdf
4022,07-Jan-1960,AUSTRALIA,N,"G.P. Whitley citing Mercury (Hobart), 1/8/1960",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.01.07-Lonergan.pdf
4023,01-Jan-1960,SOUTH AFRICA,N,GSAF,http://sharkattackfile.net/spreadsheets/pdf_directory/1960.01.01-Burman.pdf
4024,1960,NICARAGUA ,N,J. McAlpine,http://sharkattackfile.net/spreadsheets/pdf_directory/1960.00.00.j-Nicaragua.pdf
4025,1960,GRENADA,N,"E. Pace, FSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.00.00.i-Bain.pdf
4027,Late 1960s,SRI LANKA,N,R I. DeSilva,http://sharkattackfile.net/spreadsheets/pdf_directory/1960.00.00.g-Ferdinands.pdf
4028,1960s,SRI LANKA,N,R I. DeSilva,http://sharkattackfile.net/spreadsheets/pdf_directory/1960.00.00.f-Jonklaas.pdf
4029,1960-1961,FIJI,N,"V.M Coppleson (1962), p.253",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.00.00.e-Phillips.pdf
4030,1960,PAPUA NEW GUINEA,Y,A.M. Rapson,http://sharkattackfile.net/spreadsheets/pdf_directory/1960.00.00.d-Sek.pdf
4031,1960,PAPUA NEW GUINEA,N,"A.M. Rapson, p.150",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.00.00.c-Talasea.pdf
4032,Ca. 1960,MOZAMBIQUE,Y,"M. Levine, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.00.00.b-Fillardo.pdf
4033,Ca. 1960,SOUTH AFRICA,N,"T. Greig, M. Levine, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/1960.00.00.a-Greig.pdf
4034,29-Dec-1959,AUSTRALIA,N,"Herald, (Redcliffe), 12/31/1959",http://sharkattackfile.net/spreadsheets/pdf_directory/1959.12.29-Burgess-Dyer.pdf
4035,28-Dec-1959,AUSTRALIA,N,"Daily Mirror (Sydney), 12/29/1959",http://sharkattackfile.net/spreadsheets/pdf_directory/1959.12.28-NV-Deegan-dinghy.pdf
4036,26-Dec-1959,PAPUA NEW GUINEA,Y,"A. M. Rapson, p.150; P. Gilbert, L. Schultz & S. Springer (1960); Note: A. Resciniti, p.26, lists date as 26-Nov-1959",http://sharkattackfile.net/spreadsheets/pdf_directory/1959.12.26-Mari.pdf
4037,19-Dec-1959,AUSTRALIA,Y,"P. Gilbert, L. Schultz & S. Springer (1960); V.M. Coppleson (1962), p.245; T. Peake, GSAF",http://sharkattackfile.net/spreadsheets/pdf_directory/1959.12.19.b-Mullens.pdf
